Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Pakistan,PAK,Total reserves minus gold (current US$),FI.RES.XGLD.CD,273520000,207530000,215530000,254030000,200040000,176000000,154000000,111000000,193000000,278000000,136210000,129440041.3,220737202.1,412028469.8,392340075.4,340278171.9,466155371.8,448862251.6,407696188.1,213026412.6,495824324.7,721498358.9,968517412.7,1972535047,1035477000,807449912.1,709063740.8,501874817.3,394593909.4,520537572,295910500.6,526524067,850192500.7,1196800785,2929398397,1732811460,548285615.3,1194844446,1028001946,1511368705,1513347514,3640025804,8078289631,10940965436,9799027457,10032828334,11543115498,14044024197,7194233937,11318242634,14345903940,14527990312,10241503776,5155988089,11807078698,17829731393,19650422286,15764804402,9174683599
Pakistan,PAK,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,2.919381501,2.670063155,2.331827808,2.535667138,2.805043708,2.501863963,2.997847965,4.478777895,2.409263165,2.203344083,2.209057704,2.038852618,1.500970097,1.528748934,1.102867351,1.194029136,1.316974339,1.757045508,3.251349814,1.859550222,0.8804319715,1.365097613,1.368126392,1.878854263,1.743908292,3.579491129,7.046036701,8.049691077,5.230278718,4.10846537,3.952637367,4.440777919,2.021319841,4.14689928,4.718504249,4.156963529,3.106546587,1.711978543,3.068265609,4.427841308,4.590678417,3.147405504,1.916376687
Pakistan,PAK,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,5.229454385,7.95163434,12.92522267,13.44382356,9.786323994,10.05741073,9.46179409,9.555936884,12.82723671,15.78632326,13.75441887,15.48853498,22.30833268,13.17010806,10.61603495,9.79556613,8.577589423,6.989057737,7.097414315,5.06417494,5.220971911,6.115250521,8.129283761,13.56997476,8.36140366,4.382384011,5.966076465,5.035668041,6.201791662,6.319864356,13.20984545,26.00467614,32.36570322,29.44819752,32.56174888,34.53995377,37.46194103,18.16367164,24.07365512,27.40083279,27.38045247,21.89823002,13.06802155,22.98942664,30.02119841,30.1363108,21.44273941,13.01398097
Pakistan,PAK,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,327400600,261302470,269316859,307832196,254226648,230344688,208453006,165486080,258389140,332933120,194529622,198501968.3,323798402.1,590281469.8,688502075.4,562995171.9,684140446.8,715701866.6,795941588.1,1144047213,1567771125,1455323109,1812777233,2682849897,1610425670,1429436612,1464868891,1440835177,1192694259,1302246972,1046429501,1219792227,1523790726,1995445624,3715827397,2527544035,1307463615,1794513747,1625676185,2117468755,2087167574,4218132004,8795802481,11815604886,10718170457,11109358834,12878021928,15798067447,9024013987,13606125134,17255570040,17697925812,13688479776,7651260102,14306811155,20027864211,22027605270,18455861310,11837177726
Pakistan,PAK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.2293786397,0.009432130838,0.1826168176,-0.06324226528,0.04559427936,0.2204585491,0.061630164,0.1006422318,0.1811055571,0.2955865057,0.2686104149,0.3846349448,0.2077496197,0.1026667334,0.1781923541,0.4218641432,0.3314526986,0.3879211865,0.4847368524,0.524258331,0.6129976472,0.5685442011,0.6918446254,0.6770948631,0.8113043895,1.191752908,1.456055582,1.147229318,0.8136100455,0.8447950247,0.4164842578,0.5227511614,1.1423542,0.6414815015,1.141075209,2.010007068,3.112977982,3.668322816,3.197360002,1.390402267,1.13975303,0.6208231001,0.3828265168,0.5765107951,0.7644431192,0.599136312,0.8928615078,1.059839556,0.7531111572
Pakistan,PAK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,23000000,1000000,17000000,-4000000,4000000,25000000,8220530.168,15223204.01,32273192.51,58254127.36,63632992.78,108084748.5,63833091.62,29457026.66,55510169.71,131389252.2,105730331.8,129377643.6,186491557.3,210599917.1,245262963.5,258414487,336479857.1,348556957.8,421024638.5,722631560.7,921976182.5,716253125.4,506000000,532000000,308000000,378000000,826000000,534000000,1118000000,2201000000,4273000000,5590000000,5438000000,2338000000,2022000000,1326000000,859000000,1333000000,1868000000,1621000000,2488000000,3232000000,2354000000
Pakistan,PAK,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,14.03508772,17.90364583,19.36379702,17.72457313,22.7739726,19.37509813,22.958672,24.90412459,21.75099416,20.93128561,21.43773411,18.39700932,17.29359465,14.300877,10.25659321,10.32003819,7.166679189,6.605923029,7.07672886,5.903288209,5.227212195,6.362626737,6.401766004,5.563909774,6.044776119,6.205923836,4.067085954,4.151071793,6.518548731,4.967248908,7.338129496,7.403433476,7.43704401,6.873894364,4.63878327,7.306562194,5.15041021,5.844155844,4.842864503,5.375614719,6.451612903,6.140963015,7.353079809
Pakistan,PAK,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,46.45467836,41.86197917,36.10199445,46.67780252,41.32938979,44.48108023,46.18830344,42.26750651,44.14101739,45.15309305,41.90738469,42.82159012,37.46742478,42.56555025,50.51096687,51.58293843,55.02723293,48.70571543,49.56934476,44.68550953,38.76832006,50.77353282,52.61221486,56.09022556,62.68656716,57.68688293,33.20754717,28.47907452,34.23148495,29.36681223,32.02877698,28.6748927,28.87738291,29.18877938,21.65779468,32.32125367,20.98146764,25.08116883,23.56173794,19.90842801,21.09797636,15.94556874,15.87322536
Pakistan,PAK,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,1481928167,1471982340,1845864231,2542173582,3318861451,3501336923,3282468678,3822984709,3478695376,3621404250,4143091030,5044163821,5376171942,6147502029,6930985304,8014781939,8545873432,8429109605,9018808520,10400251107,10698916242,10122511995,9238000000,9064000000,10115000000,10584000000,12286000000,14955000000,16248050000,19763000000,21409000000,23305000000,26782500000,22920000000,28737000000,32279000000,31963000000,30544000000,31104000000,29261000000,27479000000,29554000000,30844900000
Pakistan,PAK,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,38.66959064,39.87630208,43.85256248,34.50259837,34.12204234,34.2282933,29.74428892,32.25081554,33.57831175,33.03183274,36.16549912,37.80535098,44.73410253,42.6322241,38.05274254,37.39997917,37.45459577,43.4251012,42.18435484,48.65003116,54.04559535,40.37120542,39.66151582,37.14285714,30.14925373,34.06205924,61.25786164,66.21299762,57.10139439,63.50982533,58.21582734,61.15879828,60.67309955,60.24766237,72.27376426,57.31635651,72.40960194,66.19318182,68.24660828,71.96879769,68.94409938,73.95324494,24.9062011
Pakistan,PAK,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.72300999,14.19065249,14.4606409,18.7918826,17.51467487,22.88447388,21.87969925,15.82089552,15.58533145,14.80083857,7.587614835,9.868864279,9.361353712,6.992805755,6.759656652,6.519180984,11.77659843,6.600760456,8.638589618,8.842297174,17.47159091,13.92752877,13.37968459,17.49148467,17.51570133,
Pakistan,PAK,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231587136.6,248720054.1,268570970.1,378884924.7,284642329.9,311000000,291000000,212000000,221000000,353000000,223000000,271000000,343000000,243000000,252000000,277000000,466000000,434000000,441000000,582000000,861000000,811000000,789000000,873000000,1004000000,
Pakistan,PAK,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,1390000,2040000,3880000,3400000,4700000,4140000,17970000,18050000,12450000,24010000,23950000,24160000,13130000,12700000,19820000,25050000,24810000,27020000,29740000,43390000,117740000,157620000,144300000,142390000,147830000,169360000,217120000,231040000,266810000,269900000,315850000,315030000,318280000,268930000,177980000,178280000,153920000,129220000,118550000,99470000,71660000,86230000,199050000,138130000,128660000,185160000,209220000,166230000,205220000,153280000,237380000,210440000,228390000,261710000,240310000,245060000,279420000,7180000,
Pakistan,PAK,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,253440000,246350000,298970000,260810000,246290000,211000000,111640000,152490000,22780000,26000000,52690000,80440000,23000000,62270000,76280000,194310000,125470000,118470000,118670000,155120000,482020000,259240000,252050000,277280000,245570000,257360000,314680000,300800000,423660000,380930000,324550000,530260000,321600000,203450000,204040000,189690000,207410000,180540000,182900000,212010000,130680000,881210000,300960000,1324180000,300120000,882010000,1076870000,1016970000,985620000,1566550000,2741240000,2923090000,1770910000,1992080000,1864520000,1887630000,1771870000,33270000,
Pakistan,PAK,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,,,,,,,,,166541851.9,,,,,5549063.53,9498319.47,9286981.22,9245961.71,8779693.84,8573470.09,8471623.88,8163324.1,3940006.58,2031172.201,,,,,,,,,40000000,1138000000,591000000,202000000,345000000,176000000,146000000,484000000,109000000,216000000,191000000,329000000,1961000000,274000000,232000000,436000000,336000000
Pakistan,PAK,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,,,,,,,,,,,,,,,,,580207049,1014068363,1535310869,1760918752,2521977465,2566632197,3179171780,3408437577,3358553167,3096515684,3178278640,2879797258,2736909509,2736527730,2793520128,2977717186,3462502818,2298508525,2883343560,2561675120,2685332853,3940677449,2773000000,3540000000,4162000000,5435000000,6548000000,6232000000,7526000000,9079000000,10941000000,11084000000,11136000000,12459000000,13793000000,16603000000,18571000000,18671000000,21208000000,22241000000,23007000000,23885000000,24086000000
Pakistan,PAK,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,,,,,,-352147572.3,-100368020,-93663452.62,-437808790.2,-167010095.1,-224558633.3,-239066986.2,545625890.2,-963337160.3,-418915938.5,192964284.2,80378322.12,261002076.1,-193840352.4,-314305428.1,-154577004.5,391683791.7,427773520.2,1343071318,-1203559646,-780277998.2,537666878,-3109773603,-2515882201,-2627141283,2196565319,4083976643,2916176536,-1359593164,259563468.7,1429622830,2561818275,-9004663603,1662894277,693787298.5,-275838925.7,-2017052006,-2555942682,7099192891,3851870782,1415880322,-4032857648,-6312251640
Pakistan,PAK,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,,,,,,,,,,-8848383.953,-110352254.8,-83422871.21,-132355435,-126904078.1,-15501441.26,-87351761.62,-92494803.48,-371945077.3,-293059472,-1471366527,-3683582.644,-260865982.1,-279005608.9,-19000000,-120000000,-9000000,192000000,722000000,276000000,-246030000,-925000000,-1969000000,-2086000000,269000000,608000000,108000000,38000000,-117000000,-27000000,-3835000000,-916000000,-153000000,-1198000000,288000000
Pakistan,PAK,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,,-8220530.168,-15223204.01,-32273192.51,-58254127.36,-63632992.78,-108084748.5,-63833091.62,-29457026.66,-60194580.19,-139255277.3,-106379985.3,-110150687.4,-173750062.2,-167516908.3,-243314680.5,-262151741.8,-348059754.4,-350710419.2,-420058004.5,-722221107.4,-915190761.1,-740567596.3,-456000000,-511000000,-297000000,-352000000,-795000000,-515000000,-1062000000,-2156000000,-4164000000,-5492000000,-5389000000,-2267000000,-1975000000,-1264000000,-782000000,-1121000000,-1746000000,-1596000000,-2436000000,-3180000000,-2345000000
Pakistan,PAK,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,,,,,,,-75844338.59,12117531.1,-17066379.8,51975587.16,70383168.44,-3612180.3,32807161.92,-17868159.95,-95406410.24,30023315.36,-45718759.98,12749522.84,21756353.41,-237685927.6,-105235842.5,-72084002.92,118952461.5,-5992601.676,178773928.6,-305978496.1,158276049.9,-69733840.05,1011999952,767000000,557000000,706000000,974000000,-51000000,683970000,-148800000,549000000,31000000,-51500000,741430000,-733000000,318000000,-410000000,-529000000,-37000000,-320000000,754000000,-317000000,-656660000
Pakistan,PAK,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,,,,,,-1030001984,-1372727050,-1832569299,-2352289484,-2889465610,-2939397719,-3419080126,-2728063122,-3771256588,-3245323625,-2793269602,-2326965764,-2705261206,-2582699599,-2727067960,-2272444702,-2803438059,-2586483902,-2238523331,-2891413940,-3656463561,-2399446676,-2038000000,-1905000000,-1239000000,-688000000,-655000000,-142000000,-3362000000,-6242200000,-9532000000,-10421000000,-16908500000,-10180000000,-11362000000,-12667000000,-15593000000,-16099000000,-17898000000,-17108000000,-20867000000,-30506000000,-32608000000
Pakistan,PAK,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,-1194108123,-1555202522,-2050058141,-2596977117,-3114972005,-3212400511,-3567110226,-2945073495,-4069213619,-3581025369,-3164346564,-2642944411,-3341475596,-3107290400,-3370640500,-3055722372,-3927387400,-3652292823,-3015303685,-3971692895,-5099044354,-3432555601,-2841000000,-2620000000,-2029000000,-1481000000,-408000000,-435000000,-5979990000,-10170200000,-14558000000,-15640000000,-22456500000,-12838430000,-11960000000,-15718000000,-17528000000,-19124000000,-20541000000,-20018000000,-25095000000,-35603000000,-37738340000
Pakistan,PAK,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,,,,,,,-136095443.9,-189376657.9,-200134388.8,-275032552.5,-273104280,-266609046.3,-406735306.7,-420107746.4,-473260429.7,-582663721.2,-649994508,-793162474.3,-817739700,-967267791.3,-1084289282,-1188414906,-1411207651,-1546786131,-1680169958,-1938735892,-2022341132,-2219749347,-2180000000,-1840000000,-2218000000,-2076000000,-2286000000,-2224000000,-2363010000,-2515000000,-3130000000,-3745000000,-4334000000,-3614000000,-3187000000,-3092000000,-3385000000,-3963000000,-4309000000,-4999000000,-5006000000,-5209000000,-5539000000
Pakistan,PAK,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,,,,,,-825840856.4,-718393285.5,-731948040.3,-892573477.9,-795715652,-915989540.9,-761866590.5,25388175.53,-1273778228,-1027651772,-672494210.7,-534314142.3,-1391769740,-1567142919,-1758173873,-1330340771,-1753199765,-2904531858,-1633356154,-3654732164,-4277776583,-1781361339,-1236000048,-153000000,472000000,2584000000,4868000000,4660000000,457970000,-3553000000,-5853000000,-8094000000,-15560000000,-2768000000,-1978000000,-1673000000,-2561000000,-4616000000,-1718000000,-2822000000,-6108000000,-16808000000,-19512000000
Pakistan,PAK,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,-5.622801382,-4.829485231,-4.011658944,-5.637771889,-3.656014802,-3.246824557,-2.586325771,0.1507615386,-3.800486471,-3.426476573,-1.993984185,-1.668018403,-3.696918188,-3.330835198,-4.152441914,-2.786282641,-3.857480027,-5.634549228,-3.491931245,-5.522713288,-7.005754942,-2.741529745,-3.61461538,-1.460923727,-0.1149388374,2.597160532,5.330064272,4.292159934,-0.8338626524,-3.293270099,-4.915343423,-5.447360948,-9.20431632,-2.374882004,-0.7632174099,-1.03330059,-1.043748198,-1.909881224,-1.490418544,-1.026034795,-2.545803672,-5.550712924,-6.139852283
Pakistan,PAK,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,-749996517.8,-730510816.6,-714881660.5,-1111090917,-866098820.4,-912377360.6,-794673752.5,43256335.48,-1183920882,-1067173406,-636062431.9,-556309626.8,-1422305787,-1338030462,-1661409655,-1266420092,-1876092233,-2900570429,-1812130082,-3348753667,-4436052633,-1711627499,-2248000000,-920000000,-85000000,1878000000,3854000000,3573000000,-817000000,-3606200000,-6747000000,-8301000000,-15654500000,-3993430000,-1354000000,-2207000000,-2342000000,-4416000000,-3642000000,-2776000000,-7094000000,-16927000000,-19191340000
Pakistan,PAK,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,405952.096,507440.1498,405952.096,811904.192,710416.1978,1217856.288,1085887.074,1743130.803,437250.4056,2152493.477,902645.5283,1268947.005,891818.583,876290.5002,648388.9818,514530.3607,560796.2012,983752.036,1870273.188,4410749.139,3557046.351,1919643.484,5000000,3000000,2000000,3000000,2000000,5000000,10000000,3000000,3000000,2000000,,8000000,9000000,28000000,34000000,16000000,16000000,30000000,64000000,120000000,129000000
Pakistan,PAK,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,9266812.166,11873177.66,8658021.882,15229831.5,14390662.67,15878657.96,15071726.37,26696954.44,23494933.19,32562422.99,29612225.76,30540495.63,25000000,28000000,34000000,57000000,35000000,54000000,105000000,68000000,63000000,76000000,69000000,42000000,115000000,104000000,88000000,64000000,223000000,159000000,137000000,174000000,198000000
Pakistan,PAK,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,-0.01503735504,-0.02525620507,-0.00203659045,0.05764940096,0.03311824059,0.10724898,0.004869438292,-0.008222428007,-0.02380971562,-0.0041832406,0.001862680427,0.0006769132612,0.0107160586,-0.03894471497,0.08039624956,0.03334717203,0.01487443778,0.03595642909,0.0428728574,0.02282424818,0.0571558244,0.04109510134,0.07940898668,0.06431048944,0.02881034205,0.04222350769,0.02649277568,0.02902792776,0.03431623026,0.09168813845,0.04992615661,0.009240226896,0.01866109261,0.01705187405,0.002879354467
Pakistan,PAK,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,-4684410.476,-7866025.006,-649653.4347,19226956.17,12741495.17,43083008.83,1948282.952,-3737254.749,-11579897.3,-2153461.349,966633.9335,410453.2768,6785421.467,-24314470.86,50000000,21000000,11000000,26000000,31000000,19000000,56000000,45000000,109000000,98000000,49000000,71000000,47000000,62000000,77000000,212000000,122000000,25000000,52000000,52000000,9000000
Pakistan,PAK,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,14.22007811,11.27310062,10.89449541,12.11693807,9.63451307,11.22640468,12.88016642,15.73038496,18.12348933,17.13094426,18.48370604,19.32049917,22.45340239,19.14800372,20.77286136,23.82676322,25.43185644,24.2108666,16.28042091,15.19180465,22.97096588,13.29564308,16.51248844,8.997555012,11.7370892,11.39755767,11.92703461,28.6200495,23.63907532,16.85985248,18.17433243,17.80485079,15.49453914,10.34838249,12.89558065,13.8548308,16.60208994,13.61750283,16.1233168,18.82593392,20.70723506,20.28811525,17.18381022
Pakistan,PAK,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,56.67355847,58.48049281,64.33486239,60.53340172,64.50381679,65.83508113,61.34963766,58.70476178,60.07019818,57.59309797,55.85103515,55.81876117,53.12326474,58.75530947,60.19575801,55.89415493,55.21972695,55.19433903,58.85031062,55.43417946,50.61824171,65.27917533,64.4773358,69.24205379,71.22065728,70.23971054,64.92048644,49.19554455,38.9261745,34.57586934,35.79578873,36.74974852,43.10503215,48.82524643,52.20967517,49.20304071,38.98090877,44.18458443,48.18095913,42.13693653,37.60711574,37.72278142,36.3154384
Pakistan,PAK,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,2812131734,3216561520,4096056760,5414183252,6706937737,6980346481,7256314211,7188165950,8021169425,7785093340,7957432102,8480270706,9535387238,10222060220,11385915086,12258919216,13884468482,13628188559,13714282162,16310679894,17820301728,15774816944,14259000000,13524000000,14362000000,14141000000,14980000000,17614000000,24591050000,32448200000,39097000000,42690000000,53573000000,39372430000,43884000000,51089000000,52876000000,53631000000,55954000000,54278000000,57580000000,70366000000,74122240000
Pakistan,PAK,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,,,,,,,,,,,,,,,,,2202087205,2499244147,3236250197,4309384592,5470407619,5682517595,5770827043,5618267353,6263361660,5905892148,5999165490,6283337657,7130851528,7400895822,8132503396,8683283103,9716526928,9379891899,9355275505,11247761165,12163732482,10750177379,9834000000,9520000000,9896000000,9741000000,10428000000,11978000000,16643000000,21683200000,26597000000,28639000000,38132000000,28536000000,32843000000,38995000000,40385000000,41214000000,42675000000,39815000000,42687000000,53669000000,57435000000
Pakistan,PAK,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,,,,,,2643864585,2993490837,3855733113,5100889713,6347873098,6601897629,6721839747,6607694676,7355744359,7090127077,7200329462,7570955417,8623660011,9112947789,10205366734,10997458785,12399961066,12018661354,11884759297,14185295078,15622529175,13408451100,11996000000,11565000000,12026000000,11952000000,12566000000,15210000000,22007000000,29275200000,35098000000,37586000000,47929000000,35151430000,40016000000,47151000000,48902000000,49167000000,51141000000,48622000000,51906000000,64498000000,67869240000
Pakistan,PAK,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,26.87801516,28.89117043,23.13237221,25.36222593,22.84293315,20.96257865,22.61537766,23.28172763,19.41581673,23.2994733,23.63526162,22.72134403,22.34239742,20.45453828,17.81878349,17.52601402,17.9764306,17.52392694,21.11043201,25.79865049,23.10301923,17.50916616,15.49491212,18.19070905,13.33333333,13.83989145,17.4929841,17.66707921,34.34004474,45.27133825,43.00670509,42.4723371,37.86873533,36.91128166,31.47915795,33.00637567,39.70881766,36.66540928,30.59296008,33.63233791,36.41392776,36.5038323,10.3409544
Pakistan,PAK,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,,,,,,5.393780649,5.328670701,5.732161736,6.790765245,6.456074885,5.571969885,5.708510256,6.140565316,6.056814933,6.526804619,6.367743371,6.774073041,6.106667917,7.217922669,8.753104076,8.459643175,8.723971433,8.181563089,8.251672179,7.90749241,8.646560286,6.860823459,5.661503894,5.359366933,4.692209008,5.018687737,6.255288194,7.413075554,8.277398347,10.27925468,8.724789215,8.317708711,8.258572744,6.287395484,7.749418723,6.208699194,6.729100789,5.570919393,5.847498785,5.434731851,5.099502422,5.430693964,5.035075967
Pakistan,PAK,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,19.84,20.43,20.95,21.56,22.08,22.37,22.9,23.5,24.14,24.75,25.37,26.07,26.88,27.65,28.35,29.22,30.12,30.99,31.98,33.04,34.04,35.24,36.46,38.77,41.13,44.86,47.49,50.61,53.39,56.13,58.86,62.19,66.31,70.14,74.02,75.9,79.57,80.55,83.13,85.56,87.92,90.43,93.21,95.63,98.31,106.06,109.66,113.38,117.39,121.71,126.03,130.42,135.06,137.85,140.97,137.32,,
Pakistan,PAK,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,20.29,21.54,22.25,22.76,23.89,23.95,25.79,27.9,28.69,29.77,30.01,30.84,31.87,32.94,33.41,34.98,36.46,36.77,38.67,39.42,41.84,43.54,44.21,46.05,47.63,51.82,53.87,54.52,58.72,60.53,63.5,64.89,69.28,71.91,77.69,79.19,80.82,84.75,86.86,88.55,86.69,88.23,91.98,96.17,100.53,103.3,108.38,113.17,115.3,113.79,120.57,120.58,127.88,129.18,131.05,130.37,,
Pakistan,PAK,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,,20.15,22.24,23.51,23.42,25.32,25.8,29.27,32.14,32.93,34.16,35.52,36.01,36.41,37.37,36.7,37.69,41.04,39.93,44.43,44.59,47.94,50.45,47.49,53.49,55.99,60.6,62.78,60.54,65.39,67.67,75.29,69.21,70.88,72.73,81.85,80.6,79.7,85.04,90.11,89.97,84.07,83.79,87.5,99.09,102.4,98.51,102.41,106.97,108.78,100.09,111.49,106.28,114.27,115.99,116.15,118.35,,
Pakistan,PAK,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,3.269999981,3.180000067,3.200000048,3.210000038,4.539999962,4.409999847,4.210000038,4.179999828,3.339999914,2.920000076,2.74000001,2.809999943,4.190000057,3.789999962,3.359999895,3.410000086,3.710000038,3.609999895,3.910000086,4.090000153,3.849999905,5.539999962,5.309999943,6.239999771,6,6.21999979,5.960000038,0.6417999864,0.4341000021,0.3962000012,0.5803999901,0.6564999819,0.8312000036,,2.822400093,1.772799969,2.796299934,,,3.95510006
Pakistan,PAK,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275000006,0.3079999983,0.298999995,0.300999999,0.3269999921,0.349999994,0.3199999928,0.3050000072,0.3429999948,0.3389999866,0.3129999936,0.324000001,0.3429999948,0.3650000095,0.3799999952,0.3230000138,0.2440000027,0.5339999795,0.3580000103,0.6389999986,0.6690000296,1.679999948,3.426000118,2.013999939,6.178999901,5.991000175,5.605999947,5.142000198
Pakistan,PAK,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,15.77999973,15.35999966,8.409999847,8.449999809,2.319999933,2.150000095,1.580000043,1.980000019,1.070000052,0.6800000072,0.6200000048,0.7300000191,16.32999992,14,9.850000381,9.109999657,14.02999973,12.52000046,17.06999969,15.01000023,13.65999985,15.78999996,15.52000046,16.39999962,15.31999969,12.94999981,12.06000042,0.3242999911,0.2450000048,0.5328000188,0.3585999906,0.6391999722,0.6697999835,,3.421099901,2.01060009,6.108500004,,,4.550300121
Pakistan,PAK,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.16889954,34.91410065,33.33259964,31.46980095,31.10269928,31.99979973,,31.0121994,30.90979958,30.40950012,,,30.95840073
Pakistan,PAK,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16590023,8.034700394,7.636000156,7.26940012,7.605999947,8.296199799,,8.08880043,7.551300049,7.407299995,,,7.545400143
Pakistan,PAK,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.24169922,62.73389816,60.43230057,57.49869919,56.92430115,56.7098999,,55.5177002,54.78010178,53.62609863,,,54.94279861
Pakistan,PAK,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.369999886,,8.960000038,,1.210000038,0.9215000272,1.0977,1.122200012,1.182199955,1.709400058,,5.721199989,3.856400013,6.124300003,,,5.609000206
Pakistan,PAK,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.520000458,,8.56000042,,1.157400012,0.8797000051,0.9142000079,1.041000009,1.051300049,1.60650003,,4.958499908,3.208699942,4.493199825,,,5.201499939
Pakistan,PAK,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.34000015,,15.85000038,,1.724400043,1.386700034,3.452100039,2.06430006,2.580600023,2.760400057,,12.5539999,10.48149967,21.42589951,,,9.632800102
